model,sweep_type,input_tokens_requested,output_tokens_requested,run,elapsed_s,energy_uj,cpu_freq_khz
llama-3b,input_sweep,1536,64,4,22.174039571,185136398913,3300000
llama-3b,input_sweep,1536,64,4,23.183993529,185151227061,3299966
llama-3b,input_sweep,1536,64,4,24.194502216,185166269015,3200000
llama-3b,input_sweep,1536,64,4,25.205155713,185180865047,3399963
llama-3b,input_sweep,1536,64,4,26.215178406,185196142351,3200032
llama-3b,input_sweep,1536,64,4,27.225633937,185210869975,3300000
llama-3b,input_sweep,1536,64,4,28.235233316,185226065370,2927315
llama-3b,input_sweep,1536,64,4,29.245536699,185241024194,400000
llama-3b,input_sweep,1536,64,4,30.255742032,185256021531,400000
llama-3b,input_sweep,1536,64,4,31.265795586,185270801035,400000
llama-3b,input_sweep,1536,64,4,32.275751547,185285910310,400000
llama-3b,input_sweep,1536,64,4,33.285258699,185301024407,400000
llama-3b,input_sweep,1536,64,4,34.295234471,185316059647,400000
llama-3b,input_sweep,1536,64,4,35.305151461,185331270484,400000
llama-3b,input_sweep,1536,64,4,36.315625728,185346425292,400000
llama-3b,input_sweep,1536,64,4,37.325348422,185361447409,400000
llama-3b,input_sweep,1536,64,4,38.335819445,185376560652,400000
llama-3b,input_sweep,1536,64,4,39.345623898,185391411627,400000
llama-3b,input_sweep,1536,64,4,40.354722593,185406683438,3400000
llama-3b,input_sweep,1536,64,4,41.364260034,185421762562,400000
llama-3b,input_sweep,1536,64,4,42.374343276,185436451978,400000
llama-3b,input_sweep,1536,64,4,43.383810558,185451602940,3576390
llama-3b,input_sweep,1536,64,4,44.393100592,185466794918,1614843
llama-3b,input_sweep,1536,64,4,45.402412195,185482023272,3599959
llama-3b,input_sweep,1536,64,4,46.411617134,185497192667,3601399
llama-3b,input_sweep,1536,64,4,47.421307297,185512294069,3597997
llama-3b,input_sweep,1536,64,4,48.431119175,185527520775,400000
llama-3b,input_sweep,1536,64,4,49.441041339,185542615768,3599962
llama-3b,input_sweep,1536,64,4,50.450886490,185557765327,3599955
llama-3b,input_sweep,1536,64,5,.000868582,185591327253,400000
llama-3b,input_sweep,1536,64,5,1.007344442,185611487296,4613281
llama-3b,input_sweep,1536,64,5,2.014427107,185630445988,4100000
llama-3b,input_sweep,1536,64,5,3.021323274,185658311395,4100000
llama-3b,input_sweep,1536,64,5,4.028829602,185686548078,2846361
llama-3b,input_sweep,1536,64,5,5.035886732,185714997041,4700000
llama-3b,input_sweep,1536,64,5,6.042549494,185742670188,4105335
llama-3b,input_sweep,1536,64,5,7.049264166,185771332712,400000
llama-3b,input_sweep,1536,64,5,8.056815584,185799127014,3527912
llama-3b,input_sweep,1536,64,5,9.066049800,185813943138,400000
llama-3b,input_sweep,1536,64,5,10.076854768,185828404282,3104312
llama-3b,input_sweep,1536,64,5,11.087388906,185842943369,3300033
llama-3b,input_sweep,1536,64,5,12.097376519,185857666109,3300000
llama-3b,input_sweep,1536,64,5,13.107586194,185872168392,3399965
llama-3b,input_sweep,1536,64,5,14.117546681,185887187823,3200000
llama-3b,input_sweep,1536,64,5,15.127972404,185902001506,3199967
llama-3b,input_sweep,1536,64,5,16.138443012,185916741947,3200000
llama-3b,input_sweep,1536,64,5,17.148503263,185931633388,3300000
llama-3b,input_sweep,1536,64,5,18.158491056,185946386402,3300000
llama-3b,input_sweep,1536,64,5,19.168237037,185961326305,3300000
llama-3b,input_sweep,1536,64,5,20.178231872,185976844881,3000000
llama-3b,input_sweep,1536,64,5,21.190023743,185992286431,2800000
llama-3b,input_sweep,1536,64,5,22.206826863,186006887224,2999969
llama-3b,input_sweep,1536,64,5,23.218153620,186021621805,3200000
llama-3b,input_sweep,1536,64,5,24.228626211,186036511660,3299966
llama-3b,input_sweep,1536,64,5,25.238545590,186051635950,3200000
llama-3b,input_sweep,1536,64,5,26.248469175,186066613817,3400000
llama-3b,input_sweep,1536,64,5,27.258457895,186081586251,3400000
llama-3b,input_sweep,1536,64,5,28.268025486,186096890961,3299966
llama-3b,input_sweep,1536,64,5,29.278433161,186111941948,400000
llama-3b,input_sweep,1536,64,5,30.288359304,186127151137,400000
llama-3b,input_sweep,1536,64,5,31.299023453,186142170508,400000
llama-3b,input_sweep,1536,64,5,32.309433260,186157161559,400000
llama-3b,input_sweep,1536,64,5,33.318423393,186172371603,400000
llama-3b,input_sweep,1536,64,5,34.327967060,186187335431,400000
llama-3b,input_sweep,1536,64,5,35.337630855,186202428227,400000
llama-3b,input_sweep,1536,64,5,36.346877959,186217607693,400000
llama-3b,input_sweep,1536,64,5,37.356483474,186232901172,400000
llama-3b,input_sweep,1536,64,5,38.366524329,186248016123,400000
llama-3b,input_sweep,1536,64,5,39.376366139,186263149629,400000
llama-3b,input_sweep,1536,64,5,40.386468584,186278264886,3299966
llama-3b,input_sweep,1536,64,5,41.396388083,186293227677,3399965
llama-3b,input_sweep,1536,64,5,42.406185318,186308508156,3300033
llama-3b,input_sweep,1536,64,5,43.415966212,186323658142,3300000
llama-3b,input_sweep,1536,64,5,44.425877168,186338703696,3304716
llama-3b,input_sweep,1536,64,5,45.436013897,186353472946,3402406
llama-3b,input_sweep,1536,64,5,46.445297422,186368551764,400000
llama-3b,input_sweep,1536,64,5,47.454848015,186383790922,3601610
llama-3b,input_sweep,1536,64,5,48.464258653,186398970998,3602116
llama-3b,input_sweep,1536,64,5,49.473855322,186414123547,2495280
llama-3b,input_sweep,1536,64,5,50.483277835,186429290073,400000
llama-3b,input_sweep,1536,64,5,51.492896978,186444446223,3599963
llama-3b,input_sweep,1536,64,5,52.502643788,186459664019,3600000
llama-3b,input_sweep,1536,64,5,53.511611791,186474686136,3600000
llama-3b,input_sweep,2048,64,1,.000886520,186517191521,400000
llama-3b,input_sweep,2048,64,1,1.006868570,186537401491,4700000
llama-3b,input_sweep,2048,64,1,2.013869319,186561673584,4100000
llama-3b,input_sweep,2048,64,1,3.021072956,186590259510,4099958
llama-3b,input_sweep,2048,64,1,4.028225448,186617915506,4100041
llama-3b,input_sweep,2048,64,1,5.035086815,186645941984,4099958
llama-3b,input_sweep,2048,64,1,6.041888419,186674489641,4100000
llama-3b,input_sweep,2048,64,1,7.049214440,186703373173,4100000
llama-3b,input_sweep,2048,64,1,8.056704423,186723048904,3199967
llama-3b,input_sweep,2048,64,1,9.067412814,186737490395,3199967
llama-3b,input_sweep,2048,64,1,10.078255739,186752072206,3199967
llama-3b,input_sweep,2048,64,1,11.088662082,186766414393,3400000
llama-3b,input_sweep,2048,64,1,12.098437688,186781343737,3200000
llama-3b,input_sweep,2048,64,1,13.109411453,186796030162,3200000
llama-3b,input_sweep,2048,64,1,14.119437162,186810755039,3300000
llama-3b,input_sweep,2048,64,1,15.129355962,186825501644,400000
llama-3b,input_sweep,2048,64,1,16.139518684,186840471333,400000
llama-3b,input_sweep,2048,64,1,17.149831119,186855391766,400000
llama-3b,input_sweep,2048,64,1,18.160100899,186870139653,400000
llama-3b,input_sweep,2048,64,1,19.169704663,186885038052,400000
llama-3b,input_sweep,2048,64,1,20.179667123,186900358447,400000
llama-3b,input_sweep,2048,64,1,21.189947506,186915286449,3300000
llama-3b,input_sweep,2048,64,1,22.199921425,186930217075,400000
llama-3b,input_sweep,2048,64,1,23.209722240,186945309687,3197400
llama-3b,input_sweep,2048,64,1,24.219368190,186960258257,400000
llama-3b,input_sweep,2048,64,1,25.229156600,186975330423,400000
llama-3b,input_sweep,2048,64,1,26.238938446,186990423647,400000
llama-3b,input_sweep,2048,64,1,27.248558366,187005462426,3400000
llama-3b,input_sweep,2048,64,1,28.258548481,187020530808,3300033
llama-3b,input_sweep,2048,64,1,29.268337254,187035724678,3300033
llama-3b,input_sweep,2048,64,1,30.278517565,187050580780,3400000
llama-3b,input_sweep,2048,64,1,31.287894365,187066010306,3300000
llama-3b,input_sweep,2048,64,1,32.298221381,187081019850,400000
llama-3b,input_sweep,2048,64,1,33.308386586,187096222997,400000
llama-3b,input_sweep,2048,64,1,34.318717953,187111283872,400000
llama-3b,input_sweep,2048,64,1,35.328995389,187126384724,400000
llama-3b,input_sweep,2048,64,1,36.338919264,187141496441,400000
llama-3b,input_sweep,2048,64,1,37.348783959,187156497562,400000
llama-3b,input_sweep,2048,64,1,38.358117127,187171563320,3400000
llama-3b,input_sweep,2048,64,1,39.367543865,187186895373,3300000
llama-3b,input_sweep,2048,64,1,40.377413997,187202015573,400000
llama-3b,input_sweep,2048,64,1,41.387063413,187217030427,400000
llama-3b,input_sweep,2048,64,1,42.396483388,187232236748,400000
llama-3b,input_sweep,2048,64,1,43.406398457,187247307327,3296312
llama-3b,input_sweep,2048,64,1,44.416367170,187262650061,3300000
llama-3b,input_sweep,2048,64,1,45.426387262,187277687743,3300000
llama-3b,input_sweep,2048,64,1,46.436406649,187292935079,3300033
llama-3b,input_sweep,2048,64,1,47.446565617,187307752119,3500035
llama-3b,input_sweep,2048,64,1,48.456125282,187322985173,3399965
llama-3b,input_sweep,2048,64,1,49.466065823,187338318447,3300000
llama-3b,input_sweep,2048,64,1,50.476603260,187353542102,3200000
llama-3b,input_sweep,2048,64,1,51.486264980,187368401927,400000
llama-3b,input_sweep,2048,64,1,52.496002567,187383582186,400000
llama-3b,input_sweep,2048,64,1,53.506095638,187398887994,3300000
llama-3b,input_sweep,2048,64,1,54.515661463,187413878861,2999451
llama-3b,input_sweep,2048,64,1,55.524439212,187428947487,3400000
llama-3b,input_sweep,2048,64,1,56.533722822,187444220153,3399965
llama-3b,input_sweep,2048,64,1,57.543345470,187459387412,3102531
llama-3b,input_sweep,2048,64,1,58.553088866,187474343916,3400038
llama-3b,input_sweep,2048,64,1,59.563060112,187489191230,400000
llama-3b,input_sweep,2048,64,1,60.572475128,187504395903,3600000
llama-3b,input_sweep,2048,64,1,61.581763958,187519519582,3599344
llama-3b,input_sweep,2048,64,1,62.591134253,187534721631,400000
llama-3b,input_sweep,2048,64,1,63.600940145,187549837925,3700000
llama-3b,input_sweep,2048,64,1,64.609818637,187565191706,3413188
llama-3b,input_sweep,2048,64,1,65.619164401,187580281389,400186
llama-3b,input_sweep,2048,64,1,66.628059241,187595336527,3600000
llama-3b,input_sweep,2048,64,1,67.637304970,187610604066,3600192
llama-3b,input_sweep,2048,64,1,68.646840698,187625757469,400000
llama-3b,input_sweep,2048,64,2,.000897612,187658157716,400000
llama-3b,input_sweep,2048,64,2,1.006985690,187678129406,783777
llama-3b,input_sweep,2048,64,2,2.013866740,187697937460,4100000
llama-3b,input_sweep,2048,64,2,3.020837557,187726393808,4100000
llama-3b,input_sweep,2048,64,2,4.028197661,187754618590,4099958
llama-3b,input_sweep,2048,64,2,5.035120483,187783061876,4039010
llama-3b,input_sweep,2048,64,2,6.042464003,187811182104,4100000
llama-3b,input_sweep,2048,64,2,7.049382158,187839180019,4100000
llama-3b,input_sweep,2048,64,2,8.056785802,187866539995,3500035
llama-3b,input_sweep,2048,64,2,9.066423488,187881470499,400000
llama-3b,input_sweep,2048,64,2,10.077077206,187896010562,3200000
llama-3b,input_sweep,2048,64,2,11.087277390,187910540737,400000
llama-3b,input_sweep,2048,64,2,12.097892632,187925309864,400000
llama-3b,input_sweep,2048,64,2,13.108484620,187939816541,400000
llama-3b,input_sweep,2048,64,2,14.119317683,187954690648,400000
llama-3b,input_sweep,2048,64,2,15.130089150,187969490354,2943837
llama-3b,input_sweep,2048,64,2,16.140407601,187984315145,3155461
llama-3b,input_sweep,2048,64,2,17.150626224,187999060652,400000
llama-3b,input_sweep,2048,64,2,18.160922109,188013943548,400000
llama-3b,input_sweep,2048,64,2,19.170465366,188028888395,400000
llama-3b,input_sweep,2048,64,2,20.180517421,188043965078,400000
llama-3b,input_sweep,2048,64,2,21.190796873,188059012220,3300000
llama-3b,input_sweep,2048,64,2,22.200817246,188073683935,3400034
llama-3b,input_sweep,2048,64,2,23.210676241,188089078488,3200000
llama-3b,input_sweep,2048,64,2,24.221183167,188103825215,3400000
llama-3b,input_sweep,2048,64,2,25.230615606,188119006023,3300000
llama-3b,input_sweep,2048,64,2,26.241242670,188134112308,3300033
llama-3b,input_sweep,2048,64,2,27.251041997,188149179225,3300000
llama-3b,input_sweep,2048,64,2,28.261131685,188163985645,400000
llama-3b,input_sweep,2048,64,2,29.269905399,188179439218,3299966
llama-3b,input_sweep,2048,64,2,30.280567453,188194410005,3299966
llama-3b,input_sweep,2048,64,2,31.290834174,188209706658,3199967
llama-3b,input_sweep,2048,64,2,32.301096970,188224813370,3200032
llama-3b,input_sweep,2048,64,2,33.311511584,188239891761,3300000
llama-3b,input_sweep,2048,64,2,34.321965310,188254883361,3300033
llama-3b,input_sweep,2048,64,2,35.331502968,188269952048,3299867
llama-3b,input_sweep,2048,64,2,36.341547551,188284974898,3400000
llama-3b,input_sweep,2048,64,2,37.351212634,188300346074,3300033
llama-3b,input_sweep,2048,64,2,38.361297733,188315385892,3300000
llama-3b,input_sweep,2048,64,2,39.370878602,188330562367,3241551
llama-3b,input_sweep,2048,64,2,40.383028725,188345832225,3200000
llama-3b,input_sweep,2048,64,2,41.393098578,188360683750,3400000
llama-3b,input_sweep,2048,64,2,42.403622317,188376133051,3200000
llama-3b,input_sweep,2048,64,2,43.413988317,188390966692,3399965
llama-3b,input_sweep,2048,64,2,44.423560237,188406291970,3299966
llama-3b,input_sweep,2048,64,2,45.433703798,188421466675,3300000
llama-3b,input_sweep,2048,64,2,46.444041216,188436505882,400000
llama-3b,input_sweep,2048,64,2,47.454205683,188451589034,400000
llama-3b,input_sweep,2048,64,2,48.463972981,188466736579,3272682
llama-3b,input_sweep,2048,64,2,49.473484775,188481995695,400000
llama-3b,input_sweep,2048,64,2,50.483845089,188497064382,400000
llama-3b,input_sweep,2048,64,2,51.493605688,188512159497,400000
llama-3b,input_sweep,2048,64,2,52.503592105,188527244602,509553
llama-3b,input_sweep,2048,64,2,53.512350157,188542502315,400000
llama-3b,input_sweep,2048,64,2,54.522160454,188557572039,3400000
llama-3b,input_sweep,2048,64,2,55.531533030,188572701578,3400034
llama-3b,input_sweep,2048,64,2,56.541316729,188587937257,3300000
llama-3b,input_sweep,2048,64,2,57.551022049,188603034631,3400000
llama-3b,input_sweep,2048,64,2,58.560500552,188618012620,3397140
llama-3b,input_sweep,2048,64,2,59.570225009,188633077156,3500000
llama-3b,input_sweep,2048,64,2,60.579746144,188648237091,3498542
llama-3b,input_sweep,2048,64,2,61.589525446,188663415641,3600978
llama-3b,input_sweep,2048,64,2,62.599283166,188678540114,3500000
llama-3b,input_sweep,2048,64,2,63.609205231,188693755407,3500000
llama-3b,input_sweep,2048,64,2,64.619125293,188708885373,3600000
llama-3b,input_sweep,2048,64,2,65.628923497,188724037312,3600000
llama-3b,input_sweep,2048,64,2,66.638761635,188739178935,3500000
llama-3b,input_sweep,2048,64,2,67.648521646,188754374026,3600000
llama-3b,input_sweep,2048,64,2,68.658588227,188769463038,3499964
llama-3b,input_sweep,2048,64,3,.000897267,188798940745,856044
llama-3b,input_sweep,2048,64,3,1.007080160,188819081563,4592630
llama-3b,input_sweep,2048,64,3,2.013817751,188838286348,4100000
llama-3b,input_sweep,2048,64,3,3.021078298,188866709737,4100000
llama-3b,input_sweep,2048,64,3,4.028363501,188894453806,4100041
llama-3b,input_sweep,2048,64,3,5.035058789,188923231199,4112538
llama-3b,input_sweep,2048,64,3,6.041908635,188951760544,4100000
llama-3b,input_sweep,2048,64,3,7.049011535,188980328159,3718777
llama-3b,input_sweep,2048,64,3,8.056324091,189008665367,3699962
llama-3b,input_sweep,2048,64,3,9.064981219,189024031111,400000
llama-3b,input_sweep,2048,64,3,10.075967965,189038453255,400000
llama-3b,input_sweep,2048,64,3,11.086345506,189052793733,400000
llama-3b,input_sweep,2048,64,3,12.096395632,189067626703,400000
llama-3b,input_sweep,2048,64,3,13.106593539,189082397051,3200000
llama-3b,input_sweep,2048,64,3,14.117321907,189096984294,400000
llama-3b,input_sweep,2048,64,3,15.127506660,189111898013,400000
llama-3b,input_sweep,2048,64,3,16.137602557,189126613673,400000
llama-3b,input_sweep,2048,64,3,17.147907742,189141480396,400000
llama-3b,input_sweep,2048,64,3,18.157931115,189156497325,3123103
llama-3b,input_sweep,2048,64,3,19.167992994,189171367404,400000
llama-3b,input_sweep,2048,64,3,20.178352637,189186273250,400000
llama-3b,input_sweep,2048,64,3,21.188495583,189201437334,400000
llama-3b,input_sweep,2048,64,3,22.198679579,189216393900,3296198
llama-3b,input_sweep,2048,64,3,23.208949603,189231366579,400000
llama-3b,input_sweep,2048,64,3,24.219405329,189246544580,3200000
llama-3b,input_sweep,2048,64,3,25.229446828,189261480088,3300033
llama-3b,input_sweep,2048,64,3,26.239688140,189276335275,3400000
llama-3b,input_sweep,2048,64,3,27.249540628,189291531464,3300033
llama-3b,input_sweep,2048,64,3,28.259836570,189306780998,3200000
llama-3b,input_sweep,2048,64,3,29.270451700,189321731948,3242298
llama-3b,input_sweep,2048,64,3,30.281465661,189336890296,3299966
llama-3b,input_sweep,2048,64,3,31.291394338,189351786803,3400000
llama-3b,input_sweep,2048,64,3,32.300882793,189367158407,400000
llama-3b,input_sweep,2048,64,3,33.311348398,189382002424,400000
llama-3b,input_sweep,2048,64,3,34.321322200,189397167058,3400000
llama-3b,input_sweep,2048,64,3,35.330445001,189412297940,400000
llama-3b,input_sweep,2048,64,3,36.339677665,189427556629,400000
llama-3b,input_sweep,2048,64,3,37.349778785,189442537730,400000
llama-3b,input_sweep,2048,64,3,38.359715244,189457846712,400000
llama-3b,input_sweep,2048,64,3,39.369610293,189472782648,400000
llama-3b,input_sweep,2048,64,3,40.379040315,189488235978,400000
llama-3b,input_sweep,2048,64,3,41.389418502,189503230568,400000
llama-3b,input_sweep,2048,64,3,42.399380228,189518291321,400000
llama-3b,input_sweep,2048,64,3,43.408712756,189533377159,400000
llama-3b,input_sweep,2048,64,3,44.418531786,189548484359,400000
llama-3b,input_sweep,2048,64,3,45.428448416,189563854253,3305164
llama-3b,input_sweep,2048,64,3,46.438820190,189578965787,400000
llama-3b,input_sweep,2048,64,3,47.448969263,189593956044,400000
llama-3b,input_sweep,2048,64,3,48.459060911,189609262401,400000
llama-3b,input_sweep,2048,64,3,49.469132138,189624301669,400000
llama-3b,input_sweep,2048,64,3,50.479567244,189639545649,3300000
llama-3b,input_sweep,2048,64,3,51.489637778,189654642961,3300000
llama-3b,input_sweep,2048,64,3,52.499679035,189669819070,3299966
llama-3b,input_sweep,2048,64,3,53.509762442,189684886719,3400000
llama-3b,input_sweep,2048,64,3,54.519585584,189700088097,3300033
llama-3b,input_sweep,2048,64,3,55.529418571,189715211105,3299966
llama-3b,input_sweep,2048,64,3,56.539257557,189730301032,3300033
llama-3b,input_sweep,2048,64,3,57.549694065,189745420561,3300000
llama-3b,input_sweep,2048,64,3,58.559653701,189760267569,400000
llama-3b,input_sweep,2048,64,3,59.568844469,189775425611,3496728
llama-3b,input_sweep,2048,64,3,60.578548673,189790447362,3599959
llama-3b,input_sweep,2048,64,3,61.588223079,189805768612,3010603
llama-3b,input_sweep,2048,64,3,62.597692891,189820836628,3600000
llama-3b,input_sweep,2048,64,3,63.607222200,189836010661,3600036
llama-3b,input_sweep,2048,64,3,64.617108084,189851191469,3600000
llama-3b,input_sweep,2048,64,3,65.626698557,189866403345,3472992
llama-3b,input_sweep,2048,64,3,66.636099895,189881566819,3600036
llama-3b,input_sweep,2048,64,3,67.645704857,189896767464,3499964
llama-3b,input_sweep,2048,64,4,.000882117,189934112156,400000
llama-3b,input_sweep,2048,64,4,1.006910762,189953229111,453653
llama-3b,input_sweep,2048,64,4,2.014253749,189973537165,4100041
llama-3b,input_sweep,2048,64,4,3.021679070,190001404769,4100000
llama-3b,input_sweep,2048,64,4,4.029041088,190029625644,4100000
llama-3b,input_sweep,2048,64,4,5.036901938,190058208579,4100041
llama-3b,input_sweep,2048,64,4,6.043664925,190086608836,4100000
llama-3b,input_sweep,2048,64,4,7.050904637,190114864928,4007889
llama-3b,input_sweep,2048,64,4,8.058408914,190139891109,3300033
llama-3b,input_sweep,2048,64,4,9.068387477,190154294514,3300033
llama-3b,input_sweep,2048,64,4,10.078489928,190168965558,3199967
llama-3b,input_sweep,2048,64,4,11.088963060,190183572516,3199967
llama-3b,input_sweep,2048,64,4,12.099490104,190198167449,2897061
llama-3b,input_sweep,2048,64,4,13.109608791,190212850517,3200000
llama-3b,input_sweep,2048,64,4,14.119819452,190227661819,400000
llama-3b,input_sweep,2048,64,4,15.130537140,190242441811,3200032
llama-3b,input_sweep,2048,64,4,16.140936751,190257341858,3300033
llama-3b,input_sweep,2048,64,4,17.151457036,190272213585,3300165
llama-3b,input_sweep,2048,64,4,18.161213142,190286920151,3400034
llama-3b,input_sweep,2048,64,4,19.170575517,190301859627,3400034
llama-3b,input_sweep,2048,64,4,20.180393027,190316915985,3299966
llama-3b,input_sweep,2048,64,4,21.190256610,190332035148,3300033
llama-3b,input_sweep,2048,64,4,22.200615905,190346786453,3400000
llama-3b,input_sweep,2048,64,4,23.210026941,190361757301,3500035
llama-3b,input_sweep,2048,64,4,24.219901850,190376974852,3300000
llama-3b,input_sweep,2048,64,4,25.230274859,190392107016,3299966
llama-3b,input_sweep,2048,64,4,26.240495425,190407100752,3400034
llama-3b,input_sweep,2048,64,4,27.250115538,190422531376,3100000
llama-3b,input_sweep,2048,64,4,28.261533178,190437650356,3100031
llama-3b,input_sweep,2048,64,4,29.273265889,190452772449,3000030
llama-3b,input_sweep,2048,64,4,30.283939017,190467930552,3000030
llama-3b,input_sweep,2048,64,4,31.294787156,190482875277,2737726
llama-3b,input_sweep,2048,64,4,32.304406925,190497921076,3100000
llama-3b,input_sweep,2048,64,4,33.314327550,190513191301,3000000
llama-3b,input_sweep,2048,64,4,34.324626790,190528254800,3100000
llama-3b,input_sweep,2048,64,4,35.334295445,190543284058,3176276
llama-3b,input_sweep,2048,64,4,36.344025923,190558242943,3199967
llama-3b,input_sweep,2048,64,4,37.354185536,190573295212,3300000
llama-3b,input_sweep,2048,64,4,38.364469751,190588356269,3300000
llama-3b,input_sweep,2048,64,4,39.374583861,190603714873,3200000
llama-3b,input_sweep,2048,64,4,40.385363427,190618607901,3400000
llama-3b,input_sweep,2048,64,4,41.394768000,190633679212,3399965
llama-3b,input_sweep,2048,64,4,42.404564623,190648953526,3400000
llama-3b,input_sweep,2048,64,4,43.414425483,190664060177,3300000
llama-3b,input_sweep,2048,64,4,44.424432121,190679244342,3400000
llama-3b,input_sweep,2048,64,4,45.434161918,190694319926,400000
llama-3b,input_sweep,2048,64,4,46.443831997,190709711305,400000
llama-3b,input_sweep,2048,64,4,47.454223658,190724729272,3299966
llama-3b,input_sweep,2048,64,4,48.464440989,190740037522,3200000
llama-3b,input_sweep,2048,64,4,49.474478401,190754799264,400000
llama-3b,input_sweep,2048,64,4,50.483515533,190770089508,400000
llama-3b,input_sweep,2048,64,4,51.493496674,190785188834,3330723
llama-3b,input_sweep,2048,64,4,52.502740476,190800557508,400000
llama-3b,input_sweep,2048,64,4,53.513398438,190815581029,400000
llama-3b,input_sweep,2048,64,4,54.523393875,190830633664,400000
llama-3b,input_sweep,2048,64,4,55.533059113,190845752583,400000
llama-3b,input_sweep,2048,64,4,56.542573585,190861025493,400000
llama-3b,input_sweep,2048,64,4,57.552187867,190876019290,400000
llama-3b,input_sweep,2048,64,4,58.561547900,190891280848,400000
llama-3b,input_sweep,2048,64,4,59.570823338,190906288622,400000
llama-3b,input_sweep,2048,64,4,60.580567123,190921212107,581479
llama-3b,input_sweep,2048,64,4,61.590011015,190936275911,3698521
llama-3b,input_sweep,2048,64,4,62.599436577,190951489739,400000
llama-3b,input_sweep,2048,64,4,63.609406902,190966680862,3600000
llama-3b,input_sweep,2048,64,4,64.618854278,190981747169,3600000
llama-3b,input_sweep,2048,64,4,65.628361555,190996995726,3600000
llama-3b,input_sweep,2048,64,4,66.638103426,191012208456,3600036
llama-3b,input_sweep,2048,64,4,67.647763683,191027381024,3600000
llama-3b,input_sweep,2048,64,4,68.658352919,191042418645,400000
llama-3b,input_sweep,2048,64,4,69.667472891,191057682827,3600000
llama-3b,input_sweep,2048,64,5,.000859835,191094233026,843279
llama-3b,input_sweep,2048,64,5,1.007277364,191114317447,400000
llama-3b,input_sweep,2048,64,5,2.014374513,191133327225,400000
llama-3b,input_sweep,2048,64,5,3.021494002,191161543340,400000
llama-3b,input_sweep,2048,64,5,4.028802102,191189823296,400000
llama-3b,input_sweep,2048,64,5,5.035267557,191217869489,3646433
llama-3b,input_sweep,2048,64,5,6.041837977,191245751071,400000
llama-3b,input_sweep,2048,64,5,7.049050978,191274323874,400000
llama-3b,input_sweep,2048,64,5,8.056578550,191300607437,400000
llama-3b,input_sweep,2048,64,5,9.066437348,191315243508,3199967
llama-3b,input_sweep,2048,64,5,10.077158163,191329791871,3200000
llama-3b,input_sweep,2048,64,5,11.088103517,191344324061,3300000
llama-3b,input_sweep,2048,64,5,12.098832277,191359043444,400000
llama-3b,input_sweep,2048,64,5,13.109692766,191373476452,3404265
llama-3b,input_sweep,2048,64,5,14.119535863,191388507785,3200000
llama-3b,input_sweep,2048,64,5,15.129869751,191403334285,3199967
llama-3b,input_sweep,2048,64,5,16.140515632,191418102985,3199967
llama-3b,input_sweep,2048,64,5,17.150629418,191432968426,3200032
llama-3b,input_sweep,2048,64,5,18.161279466,191447979923,3200000
llama-3b,input_sweep,2048,64,5,19.171284849,191462844814,3299966
llama-3b,input_sweep,2048,64,5,20.181521827,191477726856,3300033
llama-3b,input_sweep,2048,64,5,21.191211598,191492583141,3400000
llama-3b,input_sweep,2048,64,5,22.200591886,191507672275,400000
llama-3b,input_sweep,2048,64,5,23.210447937,191522874324,400000
llama-3b,input_sweep,2048,64,5,24.220593204,191537963213,400000
llama-3b,input_sweep,2048,64,5,25.231167679,191552666301,400000
llama-3b,input_sweep,2048,64,5,26.240653456,191567763796,3399965
llama-3b,input_sweep,2048,64,5,27.250411313,191583072717,3300033
llama-3b,input_sweep,2048,64,5,28.260553099,191597964464,3399965
llama-3b,input_sweep,2048,64,5,29.269997744,191613335823,3300000
llama-3b,input_sweep,2048,64,5,30.280595115,191628376495,400000
llama-3b,input_sweep,2048,64,5,31.290810868,191643353019,400000
llama-3b,input_sweep,2048,64,5,32.300517623,191658449599,400000
llama-3b,input_sweep,2048,64,5,33.310136177,191673667395,400000
llama-3b,input_sweep,2048,64,5,34.320449787,191688632444,3400000
llama-3b,input_sweep,2048,64,5,35.329840572,191703886739,400000
llama-3b,input_sweep,2048,64,5,36.340280692,191719029034,3300000
llama-3b,input_sweep,2048,64,5,37.350256313,191734138370,3300000
llama-3b,input_sweep,2048,64,5,38.361005324,191749258754,400000
llama-3b,input_sweep,2048,64,5,39.371487966,191764252307,3207774
llama-3b,input_sweep,2048,64,5,40.381339863,191779660837,400000
llama-3b,input_sweep,2048,64,5,41.391286975,191794571748,400000
llama-3b,input_sweep,2048,64,5,42.401837015,191809840874,400000
llama-3b,input_sweep,2048,64,5,43.412252854,191824929764,400000
llama-3b,input_sweep,2048,64,5,44.421994913,191840010963,400000
llama-3b,input_sweep,2048,64,5,45.432089716,191855276549,400000
llama-3b,input_sweep,2048,64,5,46.442559215,191870169577,400000
llama-3b,input_sweep,2048,64,5,47.452225090,191885550580,400000
llama-3b,input_sweep,2048,64,5,48.462387886,191900706547,400000
llama-3b,input_sweep,2048,64,5,49.472505088,191915796536,400000
llama-3b,input_sweep,2048,64,5,50.482585381,191930910450,400000
llama-3b,input_sweep,2048,64,5,51.492207786,191946047435,3301430
llama-3b,input_sweep,2048,64,5,52.502057470,191961069552,400000
llama-3b,input_sweep,2048,64,5,53.511597279,191976330743,3300033
llama-3b,input_sweep,2048,64,5,54.521552487,191991511247,3300000
